"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","V1"
"Donald Andrews",0.0752119449230149,0.0681095224703522,0.088567930285298,0.176421741375218,0.0996423221423035,0.0900924885575491,0.100742172274592,0.0682010836207071,0.0715494898571898,0.0572675441854645,1,0.0862887137622805,0.0861133130598851,0.0951981574658113,0.0361372843701484,0.0378600960297293,0.0756734842950121,0.110456316456436,0.0858858427959929,0.0325939823563952,0.102138471152252,0.0739097281527875,0.128065073160055,0.149993223330076,0.0933479913372064,0.087378804012569,0.092017596063082,0.109382840605535,0.0845530257731884,0.114429530131598,0.110741410185294,0.0819853085203751,0.191123575635955,0.071565432321875,0.201385197997719,0.186068002644892,0.0787997741263688,0.0885498817589771,0.0669033875357761,0.186703694858745,0.0738173621629484,0.0932302912036631,0.0675861287159703,0.0702503658402966,0.0935532168814467,0.347213350660689,0.0496444517940127,0.281115134411298,0.0800790282739581,0.094495014297264,0.166128885527775,0.07082887881065,0.0962137658072424,0.167384116906997,0.110920206348127,0.1274185883756,0.0986184795404941,0.0647785112345491,0.0903157242296744,0.0923611346793097,0.15294435964209,0.0822672687185525,0.0725980416559421,0.0651332859268139,0.0801437008118691,0.0988543185242081,0.252053700470894,0.101827760719306,0.0590381362046895,0.117791821858515,0.0665259915499869,0.0808937465696818,0.0791156649836662,0.0673237667198567,0.08318830423192,0.114207625062242,0.0865824427790441,0.129716155471374,0.177034463139321,0.116716503114356,0.03431327590415,0.0946085257258184,0.135597198138997,0.0564225845529786,0.136869093912896,0.146311111496975,0.0821031996783527,0.0524939904678186,0.11459145858081,0.30726369131323,0.158386501356107,0.0504861700426649,0.0459110636186854,0.0952256006217212,0.102226103136332,0.0780041472214703,0.135450812360483,0.171519079577542,0.0897676487832583,0.0388369298746241,"Donald Andrews"
"Jeremy Stein",0.219254739620942,0.0984292351102648,0.148454109260701,0.142640729195358,0.101321457065949,0.139364207730759,0.135760493257487,0.213417779257576,0.155388208546485,0.188697252912638,0.0862887137622805,1,0.152521685142376,0.166968713007786,0.0895229013917465,0.106046494481771,0.1618325217837,0.125220659345925,0.126029275098273,0.157798973653254,0.153674459622667,0.115897112696416,0.11022987753396,0.150712307207895,0.10406428501546,0.125230490713328,0.139563322478308,0.162584493879401,0.157066809879617,0.137294958385652,0.153370445316847,0.145935393547848,0.134679449663234,0.159409368191373,0.157122614000737,0.0954978949904873,0.13320736343644,0.131600089634748,0.0876970022133021,0.0984009963707363,0.160299855431162,0.100326341650769,0.1579716950846,0.117906655864561,0.155540243589791,0.114825289889109,0.108498739861252,0.0864801998623878,0.115804232627104,0.147800539098674,0.105620926513667,0.124039940258597,0.140784140234033,0.101555010084091,0.101972985761917,0.112019694387282,0.127299162563674,0.10301711684136,0.147527650330845,0.124313450702336,0.171629920153443,0.1299364254234,0.10056833234166,0.123840758508295,0.176682523919292,0.149965245659068,0.144556291647093,0.0873812386472185,0.0564149346528816,0.164988381232672,0.137631734645288,0.154922284207461,0.158415397791057,0.138213748389386,0.118049301680236,0.132979819061629,0.112508318518166,0.108932221989088,0.0680418928522503,0.205564802595382,0.0992787868195099,0.160445224768349,0.129967298800464,0.108848366880396,0.175816994814014,0.123206317487699,0.148604120075887,0.114643929597376,0.130335002300737,0.123867967958936,0.113693634419881,0.101785206968294,0.121238809096164,0.204145254740222,0.126359379790892,0.167965588723909,0.108572913861119,0.111430395928851,0.15448697030327,0.114458241917554,"Jeremy Stein"
"Paul Milgrom",0.143148159188715,0.0944405931659561,0.162205303259879,0.10156065812531,0.111349389446607,0.126662342728279,0.109511145201511,0.122424891997851,0.0720921788180119,0.140496456302397,0.0861133130598851,0.152521685142376,1,0.105475947629018,0.101812762531269,0.0960500391209534,0.1116836252609,0.145902134207371,0.100822309058797,0.118520488970102,0.120069748052243,0.108407236903997,0.0905104943728732,0.0962722908997631,0.115059751792169,0.122734703599257,0.116699359033264,0.131546703540902,0.111183306720833,0.0982652925360195,0.135410960407807,0.12091980195058,0.0713372929263047,0.0959161386672639,0.0822137528978772,0.0902356441460631,0.113321081336661,0.106338918782854,0.0955008198404301,0.0734653012479007,0.145394554051721,0.0976945636417739,0.120011782640277,0.119491165876527,0.0857178662767316,0.0850148457140533,0.0719163264997894,0.0905212285693075,0.091140627059223,0.0943712468533927,0.129805819812181,0.111830441909807,0.0925397452829314,0.0928747935929259,0.0818548860506656,0.107411042238694,0.100929066659892,0.117142490140835,0.138021057396377,0.129435790383364,0.110906396568624,0.118443722979449,0.0799705282941529,0.0607114276446313,0.0827886374808392,0.177440070445518,0.0875169974313702,0.0695696797367644,0.0668358000919428,0.12321870050585,0.121351041348547,0.128857600809954,0.092882290624448,0.0902510748645514,0.139066347408528,0.127060187273634,0.125753279843955,0.100913526449182,0.0797128021956366,0.100344632550164,0.0948261213386658,0.103331466237752,0.0706428744482594,0.0422491604689445,0.185179108764621,0.0998690118612759,0.13418864659434,0.0890087425276137,0.121916514203989,0.107157477925499,0.0956281399239569,0.0615893401632783,0.108195108847127,0.126813464317959,0.119599473919313,0.107006239689262,0.0916668214847544,0.0959764739010294,0.132083157018274,0.0791745374978109,"Paul Milgrom"
"Jeffrey Frankel",0.162737212776682,0.130902256944718,0.154146393745956,0.143785823214923,0.13276993787635,0.15594987535886,0.143794883419459,0.172130137583035,0.193223711995552,0.13094872272597,0.0951981574658113,0.166968713007786,0.105475947629018,1,0.10098943246934,0.101939246310884,0.219554419544635,0.155368814909236,0.177438699217775,0.090104450497311,0.265489867154783,0.159388498291063,0.0988013586237544,0.157208585862145,0.139268348570399,0.138846475317579,0.179590249845317,0.148935402665855,0.167778641470454,0.1662417448581,0.170631932488219,0.155314806073833,0.119798144860396,0.194607138546973,0.157119843525683,0.100088927694447,0.155448184607022,0.16684663727383,0.0846419454750796,0.109858620634173,0.12954851762653,0.143609874906626,0.122498165572003,0.14590609253177,0.15695785993281,0.164858927068299,0.0909323685127836,0.0910587342845746,0.133508660210149,0.165192943074567,0.140113772286562,0.147505195626419,0.231366180149304,0.0960261756510214,0.142455069877034,0.107333914638939,0.144995107290805,0.121912710442519,0.149367322785209,0.13409864710253,0.21175876133621,0.145023754214626,0.119821667243988,0.139319035535681,0.197862925670739,0.133920237291067,0.170820791269709,0.104046683750004,0.0760012318985391,0.162553541078496,0.139752775301632,0.172310766067485,0.147082121847148,0.134727801643473,0.13310314433523,0.16352674715413,0.137699677667417,0.132000317452734,0.0710394984077843,0.143439832878632,0.0868680613865847,0.156574886909725,0.125591330444817,0.10088199988388,0.141126093142479,0.157004540172663,0.190053274805598,0.158011434877848,0.161877992295581,0.123588376718637,0.0906080642200107,0.0894055288791147,0.125330859936762,0.156720566377191,0.150295727806211,0.153764505374829,0.127144387373758,0.128184015769868,0.167212431912209,0.0701604234692632,"Jeffrey Frankel"
"Gary Becker",0.11025347301155,0.113210482699643,0.154465723975407,0.0687693725725166,0.0858656647546594,0.10763346391311,0.123019046276094,0.114480041872529,0.0902305513043309,0.136270962723041,0.0361372843701484,0.0895229013917465,0.101812762531269,0.10098943246934,1,0.0824284865098946,0.118335463442072,0.095855779995936,0.103974551622116,0.109911337178716,0.0866448907435682,0.121280404832581,0.0854914725028329,0.0663257388202318,0.1247479923466,0.122913357277769,0.13175244391821,0.0924700463421156,0.1180508574338,0.0836629138760678,0.108287479898922,0.113342530947517,0.0560253664872592,0.108077538725403,0.0602578227151131,0.0590019329248493,0.134783862479029,0.0940971623816109,0.0713762815292009,0.0688062873916602,0.101050483580717,0.0934202024844189,0.0825243911061981,0.0895948215416002,0.0994796926977138,0.0701863849606834,0.0554028382143652,0.0766020339045506,0.120418397975106,0.101203051115524,0.0977648447916332,0.0712375549725988,0.108973850379636,0.048830321321369,0.0742287142374038,0.144769990898484,0.0804951857104314,0.0693546500972845,0.0995407333504603,0.0953395651477756,0.0859943399213892,0.130843459221669,0.117332130859325,0.0742054067374106,0.0963876172066974,0.0882280983525611,0.0695583558723038,0.0764369965395163,0.0552834766870073,0.132172827620044,0.120385353960564,0.0823787504458632,0.0962846276287119,0.083955197930134,0.102581540716459,0.0652109362470559,0.128064744563218,0.0843046082525803,0.0371330483637442,0.0972593163317164,0.0703440687890512,0.121928121927397,0.0709734396231421,0.0524894242179787,0.0836293817207944,0.0794975355464312,0.129475174079441,0.0770859277609125,0.116311056500801,0.0704943951701385,0.0700530513556624,0.0486224756318083,0.108624464089114,0.106718695632504,0.111366335901592,0.112576032097394,0.0761876459088906,0.114956469088193,0.115901115126072,0.0586416668739322,"Gary Becker"
"Florencio Lopez-de-Silanes",0.12339165399165,0.0933632036371808,0.112001014940888,0.0722054900170193,0.0710409282122956,0.108366151615295,0.0943122843722206,0.13055227851689,0.0932633643946036,0.393885006715122,0.0378600960297293,0.106046494481771,0.0960500391209534,0.101939246310884,0.0824284865098946,1,0.141433920671726,0.121197595481359,0.103291359257824,0.324456284665212,0.116106078263117,0.130113043658867,0.0942081563917437,0.0833825875543442,0.0862550040595065,0.132973992442572,0.129292383821129,0.0789864628930049,0.119599765803021,0.14357539124797,0.126794214739161,0.108213211766806,0.0716025647259368,0.106043212205981,0.0901975312386069,0.0629866532036354,0.122451329257686,0.130773175371616,0.0634613768940421,0.0651166383322482,0.123997729332878,0.110030175201694,0.125939884164763,0.116323272147959,0.0996848896175367,0.0827650472369097,0.0955981189793366,0.0542660995064485,0.106767519471146,0.110123057321899,0.100513939390642,0.0866523036252584,0.105151114702077,0.057703250490467,0.0730869441231143,0.0938435644905473,0.0837597913753772,0.0818209434752008,0.113526403296322,0.0869405065521284,0.104828062959361,0.148720621013994,0.0830939509017522,0.083836190756228,0.111818633580358,0.115908970424495,0.0945361150746109,0.0767315390881219,0.0541134725152144,0.13530468439251,0.100248284502454,0.116854668841799,0.0897348086053159,0.14657769571234,0.119205482688501,0.0925010015140848,0.126631867195915,0.0681652397836383,0.0414736047788695,0.101453950570526,0.684780236416805,0.0891368200654968,0.0835698431039751,0.0649508293495865,0.0871954075729801,0.0877421412929186,0.106663638579071,0.106887827678489,0.082442784246686,0.0771140234570265,0.0757780176548702,0.0742872925186236,0.179200694255172,0.0919020790384956,0.112144607563556,0.158972353617325,0.0639843852959652,0.098032495380768,0.103687451290037,0.11893193040204,"Florencio Lopez-de-Silanes"
"Barry Eichengreen",0.163929369412032,0.149348219293999,0.154818607650144,0.119592839297009,0.120522174267953,0.150241063244429,0.122804915899361,0.209549861072964,0.170792763698167,0.166318252663858,0.0756734842950121,0.1618325217837,0.1116836252609,0.219554419544635,0.118335463442072,0.141433920671726,1,0.148659354696965,0.145091932575691,0.135085588935182,0.205597020130331,0.1695231731028,0.123894297371851,0.136433075155979,0.130720580563596,0.169925232876095,0.230624996079889,0.161683711896346,0.163535395468588,0.149300068782057,0.222448497945211,0.168613352621855,0.100368543982901,0.182601040661628,0.142045385893404,0.109850646232277,0.149488929756224,0.146070616017347,0.107137512348977,0.0773141065482419,0.176343299700738,0.152957204756882,0.159375215900828,0.167112456970132,0.159207670394924,0.118653902885938,0.0865271470577162,0.0694611576357528,0.147027781001757,0.19298981877119,0.141948116644391,0.17312030861269,0.231024769381525,0.0969328084793876,0.143383118499767,0.115809099134473,0.127047218669304,0.115397744073823,0.168675189045608,0.100839345132225,0.168617292590729,0.153575864910146,0.122079698869557,0.129527690213456,0.215273117733619,0.133872649903666,0.136712572712394,0.0941859534495074,0.0782384968352896,0.15859155352069,0.148344479119553,0.201021080583871,0.180673265033046,0.152497584737419,0.153612857676903,0.15755948876902,0.168315386331261,0.123508538486288,0.0650530488982206,0.137592436305762,0.0947796884429916,0.155731714364733,0.11060122107003,0.0693075072075557,0.149139436890428,0.140673667019733,0.188215834967714,0.148293711027173,0.158055720497349,0.107917896251121,0.113585553043325,0.0703351647288633,0.126917909381949,0.154101883810917,0.137491042667402,0.165645777835493,0.141446697029156,0.118986623094297,0.192239476417937,0.0854058923084809,"Barry Eichengreen"
"Jacques Thisse",0.127253288168232,0.130081484437851,0.169755135254397,0.118439366295605,0.132402944378626,0.136312341794812,0.138751798391199,0.135753299395651,0.121166507423886,0.147579610791823,0.110456316456436,0.125220659345925,0.145902134207371,0.155368814909236,0.095855779995936,0.121197595481359,0.148659354696965,1,0.14271906283146,0.0977464969477332,0.130318258883018,0.163129971752537,0.115793912935092,0.107237437722018,0.128156118836729,0.161661969267786,0.177805856671968,0.150152154285559,0.120443151594878,0.158969555450965,0.157793816494142,0.130212030309135,0.0904471027090513,0.149718470843282,0.134264195243766,0.0887790531433436,0.129264033590511,0.204966109894998,0.158435074353518,0.0929923197559579,0.184290091855897,0.141941131129111,0.123492879595683,0.127864088734076,0.114084530301488,0.112889242967473,0.0975010242072153,0.101516201354367,0.14952924771851,0.112737627834205,0.138051126518646,0.172271772067485,0.137663726443112,0.0966112615811194,0.116877367050428,0.127948539285017,0.0937973904868132,0.103389055609796,0.197369977967122,0.146605559902219,0.135725986992441,0.148372437237201,0.137218792376491,0.0937351418716426,0.11303283419036,0.192575388763733,0.159434534290007,0.104155876551139,0.0574757007129134,0.139089678147491,0.174846859527092,0.173209915904869,0.0870604175044313,0.115105122578305,0.154723866762862,0.123711850731987,0.138191166194505,0.11439099412936,0.0858770627812324,0.105668007315214,0.0945965447849145,0.129860961731943,0.0963429435687588,0.0648411746438941,0.226480544559117,0.10802521096386,0.139624245771905,0.091955173284016,0.188576879101955,0.133439832918288,0.114234920741219,0.0751105352679274,0.175330479054892,0.138656627550985,0.148346281559975,0.112791101926732,0.0983531896412027,0.130934098427799,0.140827432916203,0.0669551353296292,"Jacques Thisse"
"Martin Ravallion",0.131997186797477,0.186453874816878,0.164491095214752,0.126108290778568,0.10964766782235,0.151102293104988,0.182180467453092,0.14762045109748,0.120058740736694,0.156541529855152,0.0858858427959929,0.126029275098273,0.100822309058797,0.177438699217775,0.103974551622116,0.103291359257824,0.145091932575691,0.14271906283146,1,0.121257317144354,0.13882003911007,0.170413663699478,0.184303530826857,0.102500217072151,0.195601842965843,0.142455706376185,0.161431348716535,0.124663970296507,0.132169935750621,0.111309830961681,0.152145586742251,0.150495700272323,0.122862225318967,0.146892329378005,0.139962230788856,0.0908410440678337,0.154944066755652,0.161502222060636,0.112663293896089,0.110302778608529,0.131833588669396,0.121460944033291,0.113077000517741,0.182117730261243,0.118312260153659,0.140426678754287,0.0741079856993703,0.0921750685985074,0.194621833075475,0.147854270725617,0.120774032659305,0.118024688859416,0.162667001945892,0.0894354021668696,0.125710802802075,0.156701888994206,0.13715776916712,0.0982311304998976,0.11623657988236,0.155410177488536,0.155019693507464,0.161831412481077,0.139287835702955,0.115032021896212,0.142003956569123,0.102933928732062,0.143447883230077,0.0812599617296147,0.069866814219379,0.153446219674342,0.138640892972926,0.182705151818457,0.14169846780253,0.150607293487864,0.198500386568129,0.131745882552642,0.165431339814074,0.137026002993449,0.0877660999338649,0.116558236727594,0.0982554349698353,0.111217026933969,0.137302539923868,0.0825010867768592,0.124945349685854,0.127767988529543,0.193479535065765,0.111930370710473,0.115326267757716,0.132077443661639,0.116891793248534,0.074278768734091,0.139398204764903,0.137541589410035,0.147595458370055,0.196361795250002,0.0790448249290917,0.176740857331718,0.170987637839316,0.0657589879244747,"Martin Ravallion"
"Robert Vishny",0.166562772492912,0.0838737004265457,0.102977414346951,0.0841365971010565,0.0733749459481329,0.0971228586311358,0.0990994954636613,0.147823438790053,0.0923089682891594,0.507125928838978,0.0325939823563952,0.157798973653254,0.118520488970102,0.090104450497311,0.109911337178716,0.324456284665212,0.135085588935182,0.0977464969477332,0.121257317144354,1,0.100158116684901,0.114605980777275,0.0834091523589838,0.0866316340166887,0.0809035521175456,0.133590106280297,0.127292608697845,0.0945912439313732,0.112730299985628,0.101394572381946,0.15509460942543,0.101192766719273,0.0669242335824436,0.108960453235557,0.0851573947522573,0.0613339031518436,0.111614425631129,0.102047816621357,0.0849915148024733,0.0627813617937117,0.139348350716826,0.108756903591897,0.12214862235005,0.0991310374613454,0.132562755811596,0.0587983836504738,0.0783072941434845,0.052215021673709,0.0752775020646606,0.096814480039465,0.0911747378044231,0.0908377106699226,0.0992334921187837,0.054456652073,0.0707349625771403,0.0959377836209359,0.0692506299992642,0.0709872239268628,0.10899078433883,0.0845720501343155,0.0939457642190864,0.141729559124368,0.078812722559144,0.0849569663000575,0.0936835591930364,0.101305652753746,0.0874500869820629,0.0631576275248219,0.0525826202041209,0.118897463024993,0.119349202813529,0.124871784859459,0.10271125241301,0.122552905417215,0.131640259849904,0.0905226560117224,0.110346387241523,0.0568295960244728,0.0364442197616542,0.115191212315208,0.304783083865178,0.0859654555165408,0.0861822099835066,0.0762407725046466,0.101022291880586,0.0693040714442622,0.0879838389842502,0.084653326401068,0.113386015924568,0.0784372099510079,0.0793842522752414,0.0894848989510333,0.124095161280821,0.098627212595068,0.109849058197548,0.134322137832303,0.0628031018723712,0.0864837105576131,0.0790349455152188,0.0732797991049678,"Robert Vishny"
"Andrew Rose",0.182457560370355,0.114188885857288,0.149028349495589,0.124988327331181,0.102773073989893,0.154333148339231,0.127639576453764,0.147757504891912,0.141310985638779,0.140150007143687,0.102138471152252,0.153674459622667,0.120069748052243,0.265489867154783,0.0866448907435682,0.116106078263117,0.205597020130331,0.130318258883018,0.13882003911007,0.100158116684901,1,0.132780932903216,0.132500013934399,0.151201920722774,0.137928334334503,0.131459444615466,0.153914613449634,0.12757365628957,0.1440840137669,0.118916515831772,0.141852941646134,0.133564707927702,0.141629900397713,0.172137659562726,0.142284783301635,0.128506849180042,0.161045913373591,0.14488338157922,0.100611272034702,0.127971648994905,0.133611414230274,0.148746717842877,0.121047258824469,0.130857075645692,0.131038130045469,0.126573416055361,0.0828264446012801,0.101912246621355,0.140159540132696,0.160638627257722,0.127860903452155,0.146823554399455,0.189305420141303,0.0769842377666396,0.124328448284684,0.0996901840622099,0.149311490651101,0.107104898052925,0.164155822993943,0.119111617797328,0.185138378365783,0.133151337112899,0.108237679775816,0.130887209873554,0.19400516840537,0.12248685959671,0.158500339885461,0.0985362210207384,0.0717494599871952,0.16436832419497,0.122895655616853,0.154109571945312,0.131212732268298,0.140686269788944,0.141092230129088,0.107262168792609,0.149932484926861,0.131031439769618,0.0794976555434156,0.148274953039826,0.0988902562351491,0.128401299095033,0.129241642194844,0.0841607613215024,0.12868587548828,0.133740779333789,0.173879431928367,0.113390232906666,0.143269775222133,0.111609799899936,0.101824998349701,0.0734032404335836,0.109628306573557,0.155653385645357,0.132603188539068,0.170722577476545,0.0887616219217891,0.139753863237028,0.144780062986393,0.0676121649993647,"Andrew Rose"
"Richard Freeman",0.127697374628868,0.257644786471533,0.178301702881998,0.102451996745744,0.0943402089720415,0.167183423117148,0.235502600488048,0.150180161359978,0.114911888692685,0.172519390890379,0.0739097281527875,0.115897112696416,0.108407236903997,0.159388498291063,0.121280404832581,0.130113043658867,0.1695231731028,0.163129971752537,0.170413663699478,0.114605980777275,0.132780932903216,1,0.173203581018661,0.0891149041985622,0.152445094160434,0.171749402783461,0.184700471947821,0.105638764042194,0.186180437583991,0.132702946463561,0.159599726472858,0.155486340712523,0.0792681199264152,0.139210442830833,0.135916785051569,0.114568524465185,0.161870360987012,0.154700557573809,0.067065350166855,0.0810815876444349,0.118253493000472,0.125890037543855,0.158786209673178,0.217181311005238,0.118831521543739,0.0969184756800703,0.0886766385907017,0.0637111886243802,0.159413405668359,0.1138889354581,0.13040580466838,0.136844527352499,0.11367282080879,0.0930856427286827,0.107976140099245,0.174960269755806,0.0928514122736154,0.107595365592162,0.14193960366092,0.120914533540154,0.107724611917731,0.17893277868317,0.214950647739645,0.146045170105298,0.115816541348245,0.113151309878091,0.104936299707054,0.0970481708819884,0.0912710446250426,0.136492261770925,0.175612698270872,0.173027941030267,0.134999824264925,0.130292992834543,0.134988385192238,0.121060878047671,0.192983142691007,0.0977112052425097,0.0534331977647555,0.120495096691953,0.117821203841813,0.139129997348011,0.100577582564288,0.0800806786149777,0.118976830444633,0.105444761751198,0.173513813852192,0.123627947007378,0.1196238938539,0.0973021883998203,0.103561759744319,0.0915024213500111,0.193707121394935,0.130045738805396,0.146615922640175,0.13541577515525,0.101106224646067,0.168405868604262,0.160643181271438,0.0755224277630695,"Richard Freeman"
"Joshua Angrist",0.0891498378572264,0.224876223471548,0.156654849073813,0.103652154668477,0.0809697269491852,0.120047470456961,0.237193097248072,0.104349914234861,0.086706341256832,0.143829945608299,0.128065073160055,0.11022987753396,0.0905104943728732,0.0988013586237544,0.0854914725028329,0.0942081563917437,0.123894297371851,0.115793912935092,0.184303530826857,0.0834091523589838,0.132500013934399,0.173203581018661,1,0.0889337489887487,0.176829391052452,0.158607349659749,0.131300895144492,0.10913352303483,0.129163849893696,0.10748103736094,0.137889614338183,0.118729694976101,0.0949774919543252,0.129211262395489,0.127382092395,0.117110999050213,0.14607500816539,0.124923070630454,0.111576132439851,0.127931358201902,0.120569123697877,0.13492458106885,0.0989636123242958,0.260189214105934,0.111174733989205,0.145199500527937,0.0610573844227984,0.129165717895971,0.145151545345103,0.0997812101598524,0.155418389171506,0.111850723739962,0.106177413117931,0.0813399744963409,0.0843544986930979,0.221367557991205,0.106218285577496,0.10105609763247,0.0991548342447232,0.10270069525268,0.105748937798564,0.150981091711963,0.202834632452984,0.092147939945803,0.0972698191651145,0.104969578421459,0.123978738287602,0.0692086932514955,0.0559780809076855,0.157377041966824,0.132762029389972,0.137817002733255,0.0921179432004658,0.11019488049387,0.117240906625428,0.108731130184291,0.120072948240951,0.100220666639582,0.123910226113828,0.115285874981376,0.081979852077053,0.103294541995074,0.101926559436002,0.0865309647317738,0.113054003925199,0.0959417073097897,0.166348054088313,0.101043858056392,0.101192946741434,0.131670634614781,0.13270317290979,0.091112024465299,0.164144188332555,0.108256027594993,0.109987570740155,0.107274128913782,0.0912487927157726,0.181969131390684,0.135019209665663,0.0532166017256758,"Joshua Angrist"
"Robert Engle",0.166294817761229,0.0881256326740671,0.118154692655156,0.23438603968037,0.117950405703008,0.118308625079481,0.10192141755006,0.137659527069299,0.0837390995458659,0.128695697177342,0.149993223330076,0.150712307207895,0.0962722908997631,0.157208585862145,0.0663257388202318,0.0833825875543442,0.136433075155979,0.107237437722018,0.102500217072151,0.0866316340166887,0.151201920722774,0.0891149041985622,0.0889337489887487,1,0.116081287663258,0.113345374445282,0.139277508013968,0.130903490996956,0.130057675585115,0.0967203095694139,0.120047764184484,0.116680081594971,0.376813352504308,0.114180315338639,0.22843046744398,0.153406730815032,0.13360179871218,0.110671654868857,0.0837855494343538,0.157851539248992,0.107545317796127,0.0841407661656939,0.106806758921894,0.114092967259778,0.121469400752468,0.192618690910242,0.0871730727344844,0.173707892529014,0.103579689384973,0.119637123477698,0.145010894942461,0.113707497508936,0.121322913564745,0.142617149370926,0.124074475481208,0.12110123477289,0.148255093206428,0.0813060350843334,0.105393270616702,0.0923585805140581,0.149388879836755,0.0918930974222432,0.0819977272186017,0.0924591075478833,0.128338806243274,0.108634946045682,0.18828221830561,0.112376092766423,0.0694854759314634,0.115526065925561,0.112378628148577,0.124880564025769,0.126921397407521,0.14587757396798,0.125562268242187,0.125202576331854,0.0940973266649393,0.113922535902115,0.274712025830897,0.180019125897924,0.0699776707605179,0.131663545607468,0.171634635995352,0.130356830723315,0.124713620979819,0.224504921192281,0.121864660004921,0.114096827400762,0.120396338345398,0.190580975701948,0.12734204990537,0.131504278822754,0.0825634125582184,0.161386454371574,0.0858483524537673,0.133850871335203,0.11882310891211,0.147680402032077,0.115186839558467,0.0558097982669274,"Robert Engle"
"Angus Deaton",0.131916095239089,0.177555185689909,0.1613575656566,0.134047708971909,0.103290030936767,0.167048766363362,0.15765896269393,0.124143600915405,0.124942495886614,0.114645670539806,0.0933479913372064,0.10406428501546,0.115059751792169,0.139268348570399,0.1247479923466,0.0862550040595065,0.130720580563596,0.128156118836729,0.195601842965843,0.0809035521175456,0.137928334334503,0.152445094160434,0.176829391052452,0.116081287663258,1,0.143243475679973,0.155591336367769,0.120350432272153,0.172194439232056,0.117636861799104,0.150206477566206,0.138075117174291,0.113866455287176,0.101733961918207,0.122955756845985,0.110820081284758,0.152684686359869,0.141490727713756,0.136196682380629,0.118156980221958,0.117786872797672,0.136353559790926,0.11260772664951,0.164471564377512,0.114704678109226,0.144093250833736,0.0686052436723698,0.0809206687657397,0.166387026751429,0.145177527789649,0.118026292157065,0.123654812426456,0.142187520388846,0.0796158826809627,0.105725405378447,0.177593335179229,0.106150552712234,0.0991689050090117,0.103438808518604,0.129023311653042,0.136263643718795,0.133687599497244,0.13263514070122,0.103326504508706,0.155493761493795,0.089561959830419,0.146338657143924,0.0995029951087529,0.0815564790948916,0.152714731269223,0.131295997048664,0.147710724046486,0.102319323417219,0.137315090206104,0.142319209136267,0.123691295659477,0.146712931845017,0.120825146222765,0.0726576739564097,0.162583441193406,0.0817260134982035,0.140854036747098,0.141070835668387,0.111011966033543,0.123417920361385,0.151842440895897,0.155474233878365,0.0875804530731494,0.129294083628478,0.120027710098235,0.109373069492297,0.10280107776859,0.159194861764363,0.172529763706169,0.125761640412215,0.133319846787708,0.10356150023944,0.193482953536822,0.152357538282301,0.0769438746259284,"Angus Deaton"
